order_id,day_of_week,store,on_demand,products_by_units,products_by_kgs,shopper_picking_speed,shopper_found_rate,distance,total_minutes
37c105c10eda25b0d303f60cb152acf8,sabado,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,13,8,2.56,0.8429,0.728088398,96.970827
e1c3abb75ebd6d5b57ff7a7e45219521,domingo,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,18,6,2.56,0.8429,0.156227316,109.616944
a7bb2196d18c745ed13dc8f1cf94b3df,lunes,60e4c4e1c1a8bc79123738227b9d0b08,TRUE,6,0,2.63,0.8325,0.885548611,108.404894
5ecae18a02231124fdac77c0eae9c06c,domingo,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,17,3,1.22,0.8395,4.030946205,66.324091
93f9a92c296f204a632a6049ae07511a,domingo,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,34,8,1.22,0.8395,0.070500965,138.619547
c9035dd75b48d0842808881f8a19bb1d,domingo,60e4c4e1c1a8bc79123738227b9d0b08,TRUE,10,3,1.22,0.8395,4.287016496,87.481243
f234fc212c24189b5e60296b94f92563,domingo,60e4c4e1c1a8bc79123738227b9d0b08,TRUE,17,6,2.38,0.8318,2.031570616,109.359177
4a4eee6256d34fb4ff7f4b2de583ac18,domingo,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,2,0,1.38,0.8815,2.026168967,46.520238
0db2563f8c79cbe4e732a30607d98fda,domingo,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,16,9,1.39,0.8704,0.471387402,100.979638
6808afdfbf9f7dbf704fb5cf3f2ced6f,domingo,60e4c4e1c1a8bc79123738227b9d0b08,TRUE,9,1,1.57,0.8726,2.442586508,77.331847
4577730c01330623459a8c823956d15b,domingo,60e4c4e1c1a8bc79123738227b9d0b08,TRUE,18,4,1.57,0.8726,0.097745705,88.234601
6f153bb352edd02a988130bca18b94f3,domingo,60e4c4e1c1a8bc79123738227b9d0b08,TRUE,8,1,1.57,0.8726,2.448889995,72.691256
b1d280ccd91d1f341a5524a4d978778c,miercoles,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,8,1,1.57,0.8726,14.58518618,150.915033
b96e135bcdf12aa3cc87235873836790,domingo,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,19,16,1.96,0.8542,1.40229506,109.125659
541b42e5e4b3e4905a3e4c3d6e9a516e,domingo,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,32,18,2.05,0.8606,2.146922441,168.577356
b6cf3cf3e7ad778b0476cb762991a955,lunes,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,10,2,2.24,0.8578,2.423424625,94.914495
c7c642357c8f7f2545ed3fa6f7307a0e,miercoles,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,14,0,2.24,0.8578,1.28347016,147.135887
9ba149b4e8e7bf9a30e94a0c5224761d,jueves,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,9,0,2.24,0.8578,1.007739191,100.36845
b710f73fd309c5ea68728f3bd11d1fd1,jueves,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,12,4,2.24,0.8578,0.685811404,79.574248
f4c5c11343102d5a8130aa3a3c854360,lunes,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,22,7,1.44,0.846,1.666618988,94.937512
ae47c33f3c376482493c2c01a2ee6e73,lunes,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,36,8,2.13,0.8444,4.69793611,156.30826
abf880852a502b9e48c36b168ea6f4da,jueves,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,4,3,2.86,0.8061,1.935091505,86.166674
d93aae04a8531b8161860aa344cfe0bc,lunes,60e4c4e1c1a8bc79123738227b9d0b08,TRUE,6,0,3.55,0.7656,2.330861991,84.110751
15e11da8c22f779fc95e637fe58646bb,martes,60e4c4e1c1a8bc79123738227b9d0b08,TRUE,7,0,3.55,0.7656,2.338340031,81.848142
fc2d6d957cf8430f06cd456a1cafb5b3,martes,60e4c4e1c1a8bc79123738227b9d0b08,TRUE,3,0,3.55,0.7656,0.62645061,62.407323
8e78f01ba01c9babed11801c47311c57,miercoles,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,5,0,3.55,0.7656,2.066539669,89.922324
956fac8b553b595eb2b24268676f226f,lunes,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,13,4,2.37,0.851894681,0.865922722,94.096152
f41e9c1438caaf32a511d7faddb9609e,lunes,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,4,3,2.32,0.8239,0.857646213,85.374197
29d176a3b822ed90c1031273ea73c635,martes,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,20,0,2.32,0.8239,2.47712254,77.642501
5870f4d38bd310f6398563175dc33510,jueves,60e4c4e1c1a8bc79123738227b9d0b08,FALSE,3,0,2.48,0.8153,1.330997105,86.265466
a154f3e821ef3ad4747b5f15e90571c8,jueves,60e4c4e1c1a8bc79123738227b9d0b08,TRUE,2,0,2.48,0.8153,1.348556326,88.527688
aea11ec8d9b6f9598ff919786aa9955e,viernes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,38,1,1.56,0.8564,0.577628272,116.673184
7c0d4bf94a9de2e95c866e17310cfa9c,lunes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,18,9,1.56,0.8564,2.191423759,102.475932
7822a0b0dcb7a1fa62e774f0a549f655,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,11,6,2.03,0.8337,1.581997651,66.000895
a82cace8c12377623002e731553a35a2,jueves,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,1,2,2.03,0.8337,1.844979718,66.627934
1d196c9658c6e2982b8d208eef085a9e,viernes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,6,2,2.03,0.8337,1.217961989,119.32717
2595ec74dd0fb8155c77507298a1fe50,martes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,21,3,2.03,0.8337,0.579650384,133.721868
05280ac616aeef90bda7d12890a5f17b,viernes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,19,2,2.06,0.8571,1.843287212,112.288793
84b466cf09096f52f760822e9f603d0b,domingo,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,12,4,2.06,0.8571,0.188164701,109.937769
5dc1d8cddf2e1189f2bac3b5ef790945,viernes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,42,16,1.89,0.8625,0.306337791,177.127001
851792a9e51af0badff81e626ce8efd4,sabado,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,13,3,1.89,0.8625,0.672205175,93.423264
4474a88a9ef5127052cbe323dcd3f756,sabado,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,16,1,1.89,0.8625,0.553724607,66.465677
b4c64ceaa31265a4b2ff0dec82b9beeb,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,1,0,1.55,0.8586,3.99153445,83.232147
3fe4417acb7b8a28625fc5278853dd39,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,6,0,1.55,0.8586,0.867132361,91.327727
4211ea0cba325e47bb71b7fed552d9c4,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,3,0,1.32,0.8762,0.74024176,88.363666
d5384ba31dc630f3cabfeaee108d4262,sabado,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,8,5,1.32,0.8762,1.863139908,62.560625
884b46a51f726ff339dc4dc7288b3630,sabado,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,17,0,1.32,0.8762,0.31852352,97.777181
16f5b131e024083917c79bd5d0adc0d2,sabado,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,20,0,1.32,0.8762,1.261764431,82.355752
63270a7490788ed2eafb59797eb215ec,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,1,0,1.32,0.8762,0.272143417,61.831683
4baa02d8953b174e8bbbff489b9c35e5,martes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,4,5,1.32,0.8762,0.642315533,50.998255
febdf252fd17bf10ecd1d9706ae006d2,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,11,1,1.32,0.8762,0.338847051,68.021903
21b242eb6e804529725e5c3af79c1313,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,9,3,2.43,0.8652,0.375130556,85.198544
99634616ed09930499abe1b9d0b129d5,sabado,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,16,1,2.43,0.8652,0.40434529,117.978
b2e911f9348731bf1e206943d1a60395,domingo,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,28,3,2.43,0.8652,0.55054547,117.042288
7114d330ee267b525d81d554df3d7c57,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,9,0,2.43,0.8652,0.488433101,72.490702
86bbc1960429e954de46f2d06d5edcb6,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,6,1,2.43,0.8652,0.424499114,71.385242
f0815de6664bdb4ae45c35ec706cf051,jueves,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,2,0,1.47,0.8702,0.567617973,84.868493
84c7d713196ad09c79b81a471fc39992,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,16,1,1.69,0.9088,0.963842338,63.252896
a3a5a2743e530072251187f28f5cd04b,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,16,0,0.8,0.8521,0.346602479,67.864225
35d8b8067b49927d91acd6240b8572b4,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,43,12,0.8,0.8521,0.353440868,136.123523
9a24c55ddac609f0b1360bc99fd70200,lunes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,38,10,0.8,0.8521,0.432494326,92.224654
65e17ab2049b4128e2072d6758f02e41,lunes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,31,12,0.8,0.8521,3.933050146,83.743571
cda09dd8188e5d04a72e39a97faa07b5,lunes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,30,6,0.8,0.8521,1.770578968,78.599033
95669d19c4b932eb44c1f4b52f0c542b,lunes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,8,9,2.8,0.7758,0.439411128,106.595708
9fefd6ea16aa3d565e58906fafa28328,lunes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,10,1,2,0.8595,0.60496897,63.811098
7174beced99bba4ca2caf472e4a079b3,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,14,2,1.38,0.8689,1.143960413,125.196888
e056da36b52f8b06aed26d3209139410,sabado,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,7,2,1.38,0.8689,2.193328074,113.38427
f0fedd2c48569bc273d9c61ff32e72a5,lunes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,1,1,1.38,0.8689,0.641705468,77.315739
e44e88e8402afc00004583da8abfae46,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,18,5,1.38,0.8689,0.609454796,92.096978
8179037e10c012377f52ec090810ac0a,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,5,4,1.38,0.8689,1.862918792,73.991641
15e3af0391d69ff6961d7c30b3862bd9,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,40,15,1.23,0.8442,0.775594988,120.83762
8cd8a0429b40faba76df88c2c1b226a8,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,14,12,1.23,0.8442,1.828410854,122.21658
da8d37f829ea27606ef19963ae667591,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,42,14,1.29,0.8272,0.125828862,144.718771
9a08c18f5ca2127d9d96597140e52c12,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,21,9,1.29,0.8272,0.317408971,120.561695
641aca29e990199d13ead681f36b339c,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,14,0,1.29,0.8272,2.017209099,84.736287
603792395d044ff978dea0acafcdcb84,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,15,0,2.56,0.8445,0.553340087,89.882501
534549b8992275b0ac9b0b39128be188,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,25,9,1.6,0.8656,3.205933996,100.626648
b753230fb1507614c20014e27e64bfc4,viernes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,20,3,2.23,0.8398,0.710908812,111.98409
7738e3b319d4f1df0fd16dbb963c9a75,viernes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,6,1,2.23,0.8398,0.589392928,52.08913
d42a94caa09dfb403f0d9b93b73d7a17,lunes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,15,2,2.23,0.8398,0.030796177,101.156369
16da381d610f4dc9cf4fcefa1f22e16e,domingo,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,20,0,2.23,0.8398,0.204839852,86.263758
8a7ca627287efdd7f35f49adafd2dda4,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,8,2,2.23,0.8398,2.513928269,77.958297
5ddc8ef4a4b5142669f81fef447d66d2,sabado,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,12,0,1.57,0.8543,2.795835237,85.921042
985a412b63014a5d63d1d70632181dd9,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,18,0,1.57,0.8543,4.240850364,110.675534
8e21cc378abfd4cfd14e4e0ad4a41e0b,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,15,6,1.95,0.7438,0.590505407,86.786826
8101adb6389444aad7641ba530601d85,viernes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,18,6,1.95,0.7438,2.810065944,138.704084
76f09495fa300908a149f55310f7430f,sabado,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,15,0,1.58,0.8231,2.577671637,86.573751
bbdd0b4dbdd85f89075709608d709e6c,domingo,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,18,2,1.58,0.8231,0.615516072,77.031021
f86e2eb46df24a2f79ae2a1ce1aa3e5d,lunes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,9,9,1.58,0.8231,0.910218426,78.649726
42ddcd0f0f158c7995268eff061d8f7a,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,7,2,1.58,0.8231,1.753320494,87.240857
edb84e8bfdddf55400c530b6a974ac3a,jueves,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,11,2,1.58,0.8231,0.794976816,54.629794
21bba87c9b9a8562d1250bf507dc53f6,lunes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,21,0,1.48,0.8606,1.212410805,114.91968
ab16214a240d2344a6a3439d15242d97,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,20,6,2.5,0.8521,2.692264535,108.256938
daa4af7fea7c6f8dcd46a79ff1b1d2e2,sabado,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,13,9,3.6,0.8533,2.680667052,165.525403
9765beb6142da5feadb198b565e91a3b,domingo,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,4,0,3.6,0.8533,0.330027291,79.203767
0389177da7fcfa99196c8ecadc347ef9,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,7,1,1.43,0.8444,2.521824085,94.408015
91c9ac746e2297c921bae7c5bc64aefc,jueves,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,4,9,1.43,0.8444,0.445980234,84.505961
fa98f696b831a8c6bf2c25bdcf52f2ec,jueves,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,1,0,1.43,0.8444,1.852618314,63.193983
06ca1e33e633efdb063ce1ca5a5a5a11,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,30,16,1.43,0.8444,0.256947091,143.871645
bf79bee982cad87f68777321a40aee6b,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,33,4,1.43,0.8444,0.174956597,132.797235
21500ff7c702222d6db4f88e2c923f1d,jueves,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,10,1,1.68,0.8717,2.065654316,85.197089
52e7c2341de209adefa2b886fc09c37d,viernes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,16,1,1.16,0.8299,1.188992174,73.600203
bf50f37288d26c896ae00b6d0f2e2733,domingo,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,34,0,1.16,0.8299,3.643404877,84.397923
83b5f0b8c7f330010e07831217ffb1d5,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,13,5,1.8,0.8037,0.580672743,85.287605
79d551fd179ffb888a2beaf23fc604fe,domingo,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,30,0,1.96,0.845,2.172885959,123.84347
f2bbe73bb46245af092bc5b2462c9eee,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,13,4,1.39,0.855,0.301203644,67.172308
f9674b58bd39a7897c772d788b07015d,domingo,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,18,0,1.39,0.855,0.934516879,83.658919
2eda7d1a14ca6a6476f0d690f0efee90,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,15,18,1.47,0.8329,0.974337134,123.297625
1fb93fca2215f6c3767530c07d1f4afc,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,13,0,1.47,0.8329,0.960883487,107.341457
893098d5ee4d89d928f3df810f6cb4b3,viernes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,21,0,1.47,0.8329,0.35311902,108.228374
13e6f295e1747ec45cda00718a8c395e,sabado,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,18,0,1.47,0.8329,0.807498161,119.011546
ec1ce2ae0f43e094b2d1524e39a04754,sabado,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,9,1,1.47,0.8329,0.187736738,115.726058
13c3af7ad5ff80c76ff268c3428d6a1c,martes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,16,0,1.47,0.8329,2.61744027,99.922927
8e05e6ddc913a2fece08f32f1e50d8db,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,13,3,1.47,0.8329,0.393539019,99.442599
b28edfdcaa89f4eb0d5c028c8cfcd7b5,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,28,10,1.55,0.9081,0.403723386,151.27082
090683db831666991b6bc2cdc919ff11,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,24,13,1.55,0.9081,0.545245477,80.139353
16562d5a2b267fbb04fb51de4757b13e,viernes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,8,0,1.55,0.9081,3.305072691,91.582502
11404887e36656efe34e97f93c206049,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,22,4,1.55,0.9081,0.31138556,83.114445
89d4d09310997826d72769d4288c1b4d,sabado,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,10,1,1.43,0.8428,0.870810874,75.054408
7670e84fe36a0a386608d6b057bca20e,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,10,8,1.58,0.8706,3.521357751,128.642201
1a79aec62153c2476d64b71ad438e61a,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,19,5,1.72,0.8368,0.697395353,104.803501
011e497cb06501eba67106fb300f812d,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,30,0,1.76,0.854,3.430378362,100.776345
c8b4b714e368fc64ffe636983672a434,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,30,2,1.61,0.8762,0.195807153,102.209552
a9cfb8fcced912671dae7a3d455fe4ef,sabado,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,2,0,2.14,0.8135,1.21735967,85.907297
5aa97c1eba134ce07742ab63a799797d,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,17,2,1.5,0.8746,4.641602272,160.740406
dc686e56117c84c058e7e474b7681088,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,4,0,2.13,0.8712,1.211657067,59.140132
7a1be969ec97b66b710f7dc5b80f8a6f,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,28,2,2.72,0.8713,1.295342412,135.889651
141931f105198895fa34fa08442bd74c,martes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,6,0,2.72,0.8713,1.666733633,55.669768
7dcc2a0b5c0d79df13717a79eb071b67,sabado,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,2,4,2.72,0.8713,0.743771611,82.316663
f5ddf418631e4dd0728deede50976528,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,10,7,1.63,0.8346,0.539147206,107.963206
de195835b7ab59d8e736d714ea3be08e,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,10,0,2,0.8559,0.599428725,82.858551
ee219075ae0da57e6a85ded6469df1de,domingo,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,25,5,2,0.8559,3.625381869,92.707342
88e2580f57db33a3a9e43da35f906dd9,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,1,0,2,0.8559,2.121837555,37.795242
b5013633411fd5e2b3ab7e07c333667b,jueves,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,3,0,2,0.8559,2.206570607,68.491459
916ae17d7aaf2b269bb65270d474ba15,lunes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,26,2,1.73,0.8275,6.051802468,98.039936
cfbde0845dccaa9ede6ccfdddd13939c,martes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,5,3,3,0.8156,1.350470769,81.340907
3e683c5cfefb888b99890dbdca825bd3,jueves,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,4,0,3,0.8156,0.236771503,73.005739
f96124ca81b9ad41582f4950940d670a,sabado,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,4,1,3,0.8156,1.823795506,84.770968
7ae33b7e1a4476c1621c102532c504d7,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,17,14,3,0.8156,2.08039764,213.421905
7fcd7873f0f091716441a48d9486a5bd,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,23,0,3,0.8156,1.269426408,129.022685
0736fd9f1c7b2b8bf24ac28e2a4696bd,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,4,1,2.13,0.8316,0.519127271,65.307793
cd487b57dd1f3070d2a9745e9255ec69,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,10,6,2.13,0.8316,1.4450853,94.318156
b5d3beaea4c8607ed56d4ad7d2d21533,viernes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,18,1,1.85,0.6825,3.893177439,188.94256
722502f89ee508cd79636cf83fed0ea0,domingo,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,10,0,1.85,0.6825,1.172917873,72.799023
777f6f166da595d9ac3c2e0c12a6287d,jueves,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,8,10,1.85,0.6825,1.941277782,102.334244
1585b4062d16976b6f3de7d0ed1754e5,lunes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,18,12,1.72,0.8761,0.742860829,97.709244
530ec9e8504e361c429e84306fe0e1e0,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,19,5,1.72,0.8761,0.41671401,68.704083
3736d5020cff0ace1dad75e1e8c56bea,jueves,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,22,0,1.89,0.8337,5.819046537,96.210976
7d7500f0125baf76b4e533113196f459,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,5,0,1.89,0.8337,1.530337676,52.066711
8ce92aff58a4d981011307147b49e516,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,8,1,1.86,0.8091,2.620672542,67.83234
51bbb98f8d835010d84b4e039714f6e0,martes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,2,0,3.14,0.7616,3.079641903,68.371311
20cc20592fdab816d8359887a2b1d791,domingo,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,32,5,3.14,0.7616,0.248371103,177.694242
960d1e0c35d8c5fe64aed0c558980681,lunes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,16,4,2.3,0.7751,1.937941505,83.25279
dff236c3ab31341c3df825b9195cf683,domingo,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,3,0,1.44,0.859,2.276387684,58.604977
34ce484d53000987020ea4fc34299ef1,martes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,10,0,1.64,0.8213,3.423542588,107.217239
5ef0c8a8e6783a2b715efdaec4baa359,domingo,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,16,8,2.26,0.8459,0.293793742,109.078163
d4659e3ff5ad5c08bd9d94d228a123af,martes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,16,2,1.33,0.9106,1.298419239,106.501645
c4c6829dfb5f3cef9a53847a3047aa28,lunes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,15,0,1.33,0.9106,0.659100418,56.660952
22f329905b515c55dea2350bc0a2d621,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,10,5,1.67,0.7969,0.022385688,90.023072
3708990b06d701838925a9a22488ef9c,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,1,0,1.52,0.8531,0.57714121,34.966083
d1ce38cb58be78c79516b51f22c4d4da,viernes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,14,2,1.7,0.8479,3.679061888,86.842388
bd724a63a61319c68a35d24cedcb34d6,domingo,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,6,0,1.7,0.8479,4.641308462,59.966113
1a9101fbf486e3778ac5dcc314cec664,lunes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,26,0,1.7,0.8479,0.191742669,96.239899
b7b1c95b6c0ee21e46bac32ff2274702,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,10,0,1.7,0.8479,1.249458748,83.725868
581e7afbd1fec0282c33432200ddc420,domingo,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,6,0,1.55,0.8887,1.574048862,75.40372
a5f3b223db13b4e2ceed9072eee9a6be,martes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,19,5,2,0.8525,2.876698592,93.815229
dc14af170dad569b6f0171c4fadd3bbf,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,5,2,2.2,0.8117,0.186164204,69.951982
5ac0c357229f70f195971156e1f3c6fe,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,8,8,2.2,0.8117,2.66691133,70.32821
56ce95b4d538fbae2dc9b28f23e5ea70,jueves,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,6,1,2.2,0.8117,0.092315212,64.086208
61f48516b827027668890c94a029a685,viernes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,12,0,2.2,0.8117,0.634002824,59.836562
b08e1a3b0d404d2d32c10284fb2648b0,viernes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,22,0,2.2,0.8117,5.830017825,119.098264
4b46b84f54aa4f9b41f20159c52c7b3b,martes,387d4a5b65cf4bf00ad805c4b00eed01,TRUE,9,4,2.2,0.8117,1.131300843,79.406047
bfde9a6d38f147d0fcbce7b9703e7438,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,5,0,2.2,0.8117,2.779078516,50.29739
a04f16bd60d3a0ee98d056e4be787b23,miercoles,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,11,0,2.2,0.8117,0.651718096,75.238901
dcf5e1cf3b0b332c44a5c959f24a9034,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,13,1,2.69,0.7685,1.02808644,79.782329
a2efec7fa5c1d552399b47ca28ea475b,martes,387d4a5b65cf4bf00ad805c4b00eed01,FALSE,19,10,2.69,0.7685,2.821893127,133.017654
